'2013-04-26', ' EUR_USD', 'sell', ' 1.3004', ' 1.303035', ' 1.30478', ' 1.29907', ' 1.3022994313185945', 0.003609999999999891, -0.0029449999999999754, -0.002715000000000023, -0.00033500000000019625, -0.014755000000000074, -0.0023050000000002235, 0.002778151874867646, -0.0022550115621984834, -0.002079264790350391, -0.000257026017171023, -0.011196776421129371, -0.001765823463618845, 51.50515500984249, 62.20290624270041, 21.9085768824736, 56.277620295644674, -96.26156591014029, -7.615944672608069, 14.65618405346708, 2.202087066560736, 1.0687402152506345, 9.314185833559174, 9.866397372056198, 8.530440546924638, -0.006227120195240984, -0.006230909735701138, -0.006552915075135618, -0.0016893444883699647, 1.30248, -0.0013450000000001516, 36876, -71788, 49480, -67768, 23867, 0.20006153846153849, 0.09632592592592593, 0.10373561253561256, -63.75871370699094, 1.29821555, 1.3129179500000001, 1.3018212500000002, 1.300995, 1.30478, 1.29907, 1.30935, 1.29888, 1.954315, 1.30302, -0.0009124999999999828, -0.0007309999999999927, -0.0004974999999999655, -0.0016888888888889004, -0.0005472727272727195, -0.0004938461538461439, -0.00046406250000000093, 0.00046880952380951816, 0.000810000000000003, -3.7096774193576535e-06, 26.34999999999943, -8.250000000002977, ' 94851.'
'2013-04-28', ' EUR_USD', 'buy', ' 1.3048950000000001', ' 1.3040699999999998', ' 1.30684', ' 1.30392', ' 1.3049908788835354', 0.0024999999999999467, 0.004644999999999788, -0.0019100000000000783, -0.0012300000000000644, 0.0006999999999997009, -0.013720000000000176, 0.0019207572393339942, 0.0035746580218171792, -0.001462503254261228, -0.000942312112158174, 0.0005370692896105487, -0.01041137055221255, 108.4051643015767, 81.84634405412802, 60.80844217130524, 72.9277778668686, 36.87582247544979, 68.69647631611058, 25.96247061791606, -11.67454137551003, 19.868950546710064, 12.720872053069252, 7.047908446513814, 17.62644320371331, -0.00429109178507905, -0.0054377669310555835, -0.005441559481545688, -0.0057638205896481725, 1.304725, -0.009085000000000232, -5400, 36876, -71788, 49480, -67768, 0.20046692307692307, 0.0965211111111111, 0.10394581196581197, -22.136850969929462, 1.2988468, 1.3127821999999998, 1.3049312499999999, 1.3017175, 1.30684, 1.3017175, 1.30684, 1.29907, 1.9588, 1.3036525, 0.0008600000000000274, -0.0003179999999999961, -0.00026583333333333553, -0.0003116666666666854, -0.0012109090909090908, -0.0003692307692307798, -0.00043812499999999754, 0.00013523809523809303, 0.0009707692307692281, 6.483870967742153e-05, -8.250000000002977, 53.650000000000645, ' 6019.'
'2013-04-29', ' EUR_USD', 'buy', ' 1.304065', ' 1.30943', ' 1.31168', ' 1.303185', ' 1.3083535576533805', 0.009030000000000094, 0.0078600000000002, 0.010005000000000042, 0.004235000000000211, 0.004130000000000189, 0.006059999999999954, 0.006944017225469158, 0.00603886076046636, 0.007699559420512951, 0.0032447258838719205, 0.0031640235961083196, 0.004649485564344701, 100.76312547158174, 156.9627310489917, 175.65651622941175, 152.61751376664967, 108.98778437946723, 128.46914202682026, 57.57690107241635, 113.68145914579988, 97.14346423022171, 107.9334954864842, 46.8645335455376, 67.19496628272522, 0.0031332832825163763, -0.00019852026051960918, -0.0013499084807808324, -0.0013537166194453653, 1.30843125, -0.0050200000000000244, 38333, -5400, 36876, -71788, 49480, 0.20062615384615384, 0.09659777777777775, 0.10402837606837609, 40.786872460365466, 1.2993928, 1.3132662, 1.30709, 1.3044825, 1.31168, 1.303185, 1.31168, 1.303185, 1.9632725, 1.30640625, 0.0005824999999999858, 0.001656000000000013, 0.0005416666666666625, -0.00013722222222223301, -0.0007545454545454724, 6.769230769230707e-05, -6.50000000000095e-05, 0.0005247619047618956, 0.0009565384615384595, 0.0007319354838709638, 53.650000000000645, 73.60000000000034, ' 81513.'
'2013-04-30', ' EUR_USD', 'buy', ' 1.3094299999999999', ' 1.31679', ' 1.31861', ' 1.30542', ' 1.3124016513289605', 0.013754999999999962, 0.016389999999999905, 0.015220000000000011, 0.011039999999999939, 0.011595000000000022, 0.01149, 0.010556124739550329, 0.012603814211011923, 0.011693570073065615, 0.008454910970706444, 0.008883730017353746, 0.00880257412089175, 310.3273147580539, 303.73893053061767, 171.05853812284417, 307.3747279199901, 268.00165619001433, 249.79583635697077, 474.46164059585936, 290.142411775395, 147.1680198658545, 280.8169207029441, 194.88453008591785, 272.17139684921057, -0.0007588462501613398, 0.008771661023181498, 0.005421130191113839, 0.004263270286760208, 1.3144025, -0.004070000000000018, 65458, 38333, -5400, 36876, -71788, 0.20145076923076927, 0.09699481481481481, 0.10445595441595446, 153.19186097284145, 1.29910315, 1.31494235, 1.3125625, 1.3067475000000002, 1.31861, 1.30542, 1.31861, 1.303185, 1.97132, 1.30972375, 0.0034575000000000022, 0.0018520000000000092, 0.002535000000000028, 0.001205000000000024, 0.00081499999999999, -0.00011923076923076464, 0.00046312500000000867, 0.000704999999999998, 0.001185961538461545, 0.0010295161290322626, 73.60000000000034, 11.450000000001737, ' 90409.'
'2013-05-01', ' EUR_USD', 'sell', ' 1.316795', ' 1.3179400000000001', ' 1.32429', ' 1.316055', ' 1.3195755946937988', 0.013870000000000271, 0.014905000000000168, 0.01754000000000011, 0.011960000000000193, 0.012190000000000145, 0.012745000000000228, 0.01063593212020848, 0.011438679697782615, 0.013488157490003162, 0.009157873780609347, 0.009335630863488528, 0.009764824413210462, 480.120543816992, 249.57619331582976, 330.46706712666713, 328.09199082323926, 182.04219634960617, 330.87660243108843, 237.45137452820768, 235.1211458850793, 522.1775030082199, 315.0367854515321, 161.16663217733208, 306.9318365712532, 0.011178713642327176, 0.00011382693752425993, 0.009652657545160604, 0.006299200574181746, 1.31905625, -0.00817000000000001, -42098, 65458, 38333, -5400, 36876, 0.20258307692307692, 0.09753999999999999, 0.10504307692307693, 229.93361447444425, 1.2984105, 1.3166244999999999, 1.31877, 1.31311, 1.32429, 1.31311, 1.32429, 1.30542, 1.9823175, 1.31609375, 0.004362499999999991, 0.003901999999999983, 0.0024899999999999922, 0.0017616666666666614, 0.0010340909090909012, 0.00033153846153844725, 0.0007906249999999893, 0.0006650000000000002, 0.001455384615384619, 0.0012846774193548387, 11.450000000001737, -113.09999999999931, ' 77645.'
'2013-05-02', ' EUR_USD', 'buy', ' 1.317955', ' 1.306645', ' 1.3218450000000002', ' 1.30372', ' 1.3126701402717793', -0.0027850000000000374, 0.002575000000000216, 0.003610000000000113, 0.007220000000000004, 0.0006650000000001377, 0.0008950000000000902, -0.00212687963465022, 0.001974587253751882, 0.0027704551297548516, 0.005556303749735463, 0.0005091961592062189, 0.0006854298295999159, 40.729361632000234, -21.416783012185743, 93.31872196157862, 47.77845069174777, 132.6596732106263, 88.90258560140171, 83.95430153436898, 99.6104294922195, 74.11317262223312, 99.59363018345896, 53.524750010377986, 70.53074138899336, 0.0010304144641079841, 0.002512717033536077, -0.008457341458047154, 0.0009997395314629823, 1.30971375, -0.0034249999999997893, -85770, -42098, 65458, 38333, -5400, 0.20276000000000002, 0.09762518518518519, 0.10513481481481483, 54.26545770835928, 1.29859315, 1.3165823500000002, 1.31254125, 1.3173675, 1.3218450000000002, 1.30372, 1.32429, 1.30372, 1.9737050000000003, 1.3164775, 0.0025412500000000504, 0.0030010000000000314, 0.0028441666666666845, 0.0014905555555555752, 0.0012800000000000285, 0.0009384615384615375, 0.0006903125000000121, 0.00045904761904762346, 0.0010349999999999997, 0.0012298387096774254, -113.09999999999931, 48.30000000000112, ' 126647.'
'2013-05-03', ' EUR_USD', 'hold', ' 1.306635', ' 1.311465', ' 1.31595', ' 1.3033000000000001', ' 1.30994591183388', -0.005324999999999802, 0.002035000000000009, 0.0073950000000002625, 0.00989500000000021, 0.01204000000000005, 0.005485000000000184, -0.004043924999430283, 0.0015541113308844374, 0.005670707860774547, 0.007602357153284272, 0.009265636723935626, 0.0041999111778129716, 45.829826915641746, 10.941199185060187, 97.46795211357305, 29.18691698070855, 258.3815622752662, 133.89311376816033, 201.18944555275849, 179.48679181981672, 127.27975478872197, 149.55620845695023, 143.8157076542651, 157.42830266524854, 0.004803879880018097, 0.0047230521719146545, 0.00621082271342747, -0.004799702532269872, 1.310545, -0.007454999999999989, 28201, -85770, -42098, 65458, 38333, 0.20102230769230772, 0.09678851851851852, 0.1042337891737892, 44.44942861192508, 1.2986046999999998, 1.3165543, 1.3093375, 1.3123, 1.31595, 1.3033000000000001, 1.3218450000000002, 1.3033000000000001, 1.9676, 1.31120375, -0.0006650000000000267, 0.0008539999999999992, 0.0015183333333333253, 0.0013944444444444512, 0.0006831818181818126, 0.00023346153846153067, -0.00026312500000000294, 9.999999999999956e-05, 0.00045961538461538096, 0.0011080645161290284, 48.30000000000112, -1.9999999999997797, ' 96942.'
'2013-05-05', ' EUR_USD', 'sell', ' 1.3123', ' 1.3121', ' 1.31262', ' 1.311', ' 1.311739746770904', -0.005840000000000067, -0.004689999999999861, 0.00266999999999995, 0.011700000000000044, 0.01053000000000015, 0.012674999999999992, -0.004431157715829299, -0.003561691689639093, 0.0020390551614060696, 0.008997231621039714, 0.008090229492075073, 0.00975431440829597, -48.026132044540255, 22.59092103389032, 50.64404363878971, 16.284046422491986, 104.94284940730647, 35.853587000518644, 126.26431457197197, 211.5279527399657, 209.1567232531632, 187.87106285851914, 132.98756865106873, 156.13620215873462, 0.004863105494926348, 0.0052903972203388475, 0.005209530376158845, 0.0066980212832886315, 1.311955, -0.014229999999999965, 1053, 28201, -85770, -42098, 65458, 0.20176384615384618, 0.09714555555555555, 0.10461829059829063, 70.16371433675023, 1.29854205, 1.3167064499999999, 1.312005, 1.30905, 1.31262, 1.30905, 1.31595, 1.3033000000000001, 1.9681199999999999, 1.3107175, -0.0029175000000000173, -0.0011980000000000324, 0.00015666666666665682, 0.00036333333333332044, 0.0003809090909090833, 0.0003734615384615426, -0.00046000000000001595, -4.761904761914811e-06, 0.0004599999999999903, 0.0008325806451612868, -1.9999999999997797, -48.2999999999989, ' 2942.'
'2013-05-06', ' EUR_USD', 'hold', ' 1.3121049999999999', ' 1.307275', ' 1.31411', ' 1.305365', ' 1.3095972648186378', 0.0006299999999999084, -0.010665000000000147, -0.00951499999999994, 0.0042400000000000215, 0.0068749999999999645, 0.005705000000000071, 0.0004821508519910981, -0.008092174150568421, -0.007225905421517433, 0.0032539417590471643, 0.00528683482005534, 0.004383168020160323, 19.613684890014078, -59.62923912332705, -106.61679882454395, -18.526812477983228, 14.063577986519702, -24.31317864933672, 143.69275494299345, 102.24382732692054, 80.18070505534759, 112.92226185646057, 148.61795962409713, 124.1638065408127, 0.0009915925205593089, 0.0011679111621673358, 0.0015936316029406196, 0.001513062131310856, 1.30850625, -0.0019400000000000528, -32465, 1053, 28201, -85770, -42098, 0.20186153846153848, 0.0971925925925926, 0.10466894586894589, 19.21941716626405, 1.2987862, 1.3160698000000002, 1.3097137499999998, 1.3122, 1.31411, 1.305365, 1.31411, 1.305365, 1.9667925, 1.31077375, -0.0019337500000000674, -0.0020360000000000157, -0.0007500000000000284, 0.0010366666666666486, 0.0009736363636363634, 0.00043653846153845187, 0.00027906249999998245, 0.00013857142857142706, 0.0003963461538461456, 0.000849516129032258, -48.2999999999989, 2.849999999998687, ' 57647.'
'2013-05-07', ' EUR_USD', 'buy', ' 1.3072650000000001', ' 1.30755', ' 1.31318', ' 1.3068', ' 1.3090895476702509', -0.003915000000000113, 0.0009049999999999336, -0.010390000000000121, 0.0034800000000001496, 0.004515000000000047, 0.00714999999999999, -0.002985211195113947, 0.0006926135254793258, -0.007883515182785347, 0.002668568405070395, 0.0034649875099287794, 0.005498308212857574, 33.59657235911118, -51.45594171550357, 21.130917898383814, -52.7407758849942, -103.27743439666784, -16.183314713057616, 124.31081127358586, 63.94728265941311, 148.50878268331357, 108.06738522298171, 82.80723202261653, 118.54227532650532, 0.006252765646343527, 0.001202162360832533, 0.0013785180930499896, 0.0018043280889063376, 1.30877, -0.004650000000000043, -53350, -32465, 1053, 28201, -85770, 0.20111923076923077, 0.09683518518518518, 0.1042840455840456, 25.538253450509053, 1.2989574, 1.3156845999999995, 1.30869875, 1.3096899999999998, 1.31318, 1.3068, 1.31411, 1.305365, 1.96658, 1.3098637499999999, -0.0006924999999999848, -0.001733000000000029, -0.0018516666666666588, 0.0007044444444444458, 0.0003481818181818182, 0.00036538461538461784, 1.6562499999997482e-05, 7.333333333332737e-05, 0.0001098076923076943, 0.0008622580645161336, 2.849999999998687, 84.85000000000076, ' 69750.'
'2013-05-08', ' EUR_USD', 'sell', ' 1.307545', ' 1.31603', ' 1.31942', ' 1.30716', ' 1.3139076661821707', 0.003929999999999989, 0.00456499999999993, 0.009384999999999977, 0.006599999999999939, 0.011960000000000193, 0.01299500000000009, 0.0029951985366968898, 0.0034808401291684717, 0.00718251705704302, 0.005040361073138647, 0.009171286817425593, 0.009972871028023108, 310.47466205791187, 192.36574981693522, 100.63161556035195, 177.68676204958578, 67.91686666556284, 159.67438142794222, 151.2048121858497, 77.11345027273278, 414.7118249374996, 215.45191811334985, 297.01756536662714, 287.6447341633255, 0.011109659872308168, 0.01277872905323507, 0.007695370526348118, 0.007872869998085444, 1.31466, -0.009949999999999903, 36902, -53350, -32465, 1053, 28201, 0.20116153846153847, 0.09685555555555556, 0.10430598290598292, 105.50671394318972, 1.2985442, 1.3171668, 1.3125387499999999, 1.3074075, 1.31942, 1.30716, 1.31942, 1.3068, 1.973, 1.3116400000000001, 0.0017000000000000348, 0.0006940000000000169, -0.00040416666666668694, 0.0008600000000000089, 0.0013309090909090896, 0.0012323076923077035, 0.0007284375000000121, 0.0004104761904761939, 0.0002774999999999989, 0.0007898387096774151, 84.85000000000076, -128.29999999999896, ' 82560.'
'2013-05-09', ' EUR_USD', 'sell', ' 1.316025', ' 1.303195', ' 1.317725', ' 1.301025', ' 1.3100324895287958', -0.0040799999999998615, -0.00890499999999994, -0.00827, -0.013594999999999802, -0.0062349999999999905, -0.0008749999999997371, -0.0031209959648886895, -0.006786830272082875, -0.00630592505328011, -0.010324349364742899, -0.004761613831972683, -0.0006709762512746533, -24.8138957816384, -37.88613157079954, -481.76038516141335, -187.69269916588283, -0.8300329641664743, -169.13477130240608, -16.86871214016509, -58.642023891420195, 0.1177149180123319, -57.637273670999285, -24.827916852157678, -13.859638024770144, 0.002149338665026225, 0.001248492205567284, 0.002901283259903458, -0.00213249820058486, 1.3062850000000001, -0.0012199999999999989, -69267, 36902, -53350, -32465, 1053, 0.20246615384615385, 0.0974837037037037, 0.10498245014245015, -11.416387672451679, 1.29881095, 1.31544055, 1.3094925000000002, 1.3117874999999999, 1.317725, 1.301025, 1.31942, 1.301025, 1.9682375, 1.3113325000000002, 0.0009037500000000365, 0.0010210000000000275, 0.000295833333333347, -9.833333333333607e-05, 0.0009895454545454576, 0.0006442307692307709, 0.0005806250000000013, -0.00011595238095237928, 0.00014903846153846434, 0.00044274193548387057, -128.29999999999896, -41.799999999998505, ' 93590.'
'2013-05-10', ' EUR_USD', 'hold', ' 1.3031899999999998', ' 1.29901', ' 1.3051', ' 1.29355', ' 1.3000052314511121', -0.008539999999999992, -0.008264999999999967, -0.013090000000000046, -0.018930000000000113, -0.017779999999999907, -0.010420000000000096, -0.0065312989943023154, -0.006322311678873968, -0.009976373752000644, -0.014363324582302769, -0.013502532674154502, -0.007957660966985707, -122.09839971160169, -66.87999978264541, -72.6692662176564, -87.08115651746482, -740.077772976994, -311.61514630208404, -206.97987881142905, -88.95957257655895, -48.597053850994385, -93.85433206252996, -49.145978269827076, -101.5743036440835, -0.0030889423538124038, -0.0010689018763457416, -0.001966855413077972, -0.0003193720299363597, 1.2991675, 0.007630000000000026, -6153, -69267, 36902, -53350, -32465, 0.2004915384615385, 0.09653296296296296, 0.10395857549857554, -141.06469826911888, 1.29824415, 1.31557135, 1.3002125, 1.3096100000000002, 1.3096100000000002, 1.29355, 1.317725, 1.29355, 1.9518749999999998, 1.3043500000000001, -0.0020200000000000218, -0.0018019999999999924, -0.0012533333333333285, -0.0021322222222222268, -0.0005981818181818209, 2.4615384615375072e-05, -0.00020812500000000345, -0.0007085714285714394, -0.0002930769230769301, 0.00014322580645160572, -41.799999999998505, -2.80000000000058, ' 112810.'
'2013-05-12', ' EUR_USD', 'buy', ' 1.297025', ' 1.296745', ' 1.297875', ' 1.2959800000000001', ' 1.2968849126778783', -0.019284999999999997, -0.010804999999999954, -0.010529999999999928, -0.00990000000000002, -0.021195000000000075, -0.02004499999999987, -0.014653921263193086, -0.008263546327100267, -0.008054923409382056, -0.007576656245575516, -0.016081915716952267, -0.015222624716165728, -84.95036745214244, -27.638952779618325, -157.59941066754192, -89.39278905668327, -98.5694846256794, -113.70642091512127, -38.482546303192194, -323.3947587583735, -234.48409855375112, -108.26147234948964, -65.76902373749984, -112.91188953148105, -0.005617029760672207, -0.004827191901982607, -0.002810673638880317, -0.0037070614719145784, 1.2968362500000001, 0.00865500000000008, -893, -6153, -69267, 36902, -53350, 0.1998476923076923, 0.09622296296296295, 0.10362472934472935, -155.11543610181693, 1.297099, 1.3158610000000002, 1.2969062500000001, 1.3011, 1.3011, 1.2959800000000001, 1.3051, 1.29355, 1.945865, 1.29812625, -0.005386250000000037, -0.0030610000000000246, -0.002705833333333333, -0.002663333333333363, -0.0018850000000000154, -0.0006896153846153932, -0.00034531250000000013, -0.0005604761904762038, -0.0005125000000000012, -0.00019129032258065202, -2.80000000000058, 19.450000000000855, ' 4638.'
